ra,dec,name,type,peak
152.060897,13.423078,J100814.62_132522.95,TDE,1057.61
52.879888,-0.95115,J033131.17-005704.19,TDE,615.21
195.700579,39.500652,J130248.13_393002.3,TDE,128.28
207.270073,42.663876,J134904.82_423949.9,TDE,1804.5
230.741834,-1.918948,J152258.03-015508.37,TDE,99.09
201.306783,47.250952,J132513.62_471503.3,TDE,524.54
243.144695,7.367083,J161234.73_072201.44,TDE,111.88
213.453869,39.529626,J141348.92_393146.7,TDE,197.25
192.940456,12.553914,J125145.71_123314.0,TDE,1398.17
134.847986,10.681336,J085923.52_104052.80,TDE,1088.26
28.446008,11.861084,J015347.04_115139.83,TDE,1319.51
205.623863,47.981867,J134229.72_475854.7,TDE,433.3
192.724768,36.986745,J125053.94_365912.2,TDE,1090.88
46.764474,-3.85728,J030703.48-035126.27,TDE,992.86
163.177241,33.911828,J105242.54_335442.5,TDE,1129.97
209.098507,35.559699,J135623.64_353334.9,TDE,140.4
184.027871,32.059584,J121606.68_320334.4,TDE,736.94
357.982017,8.816701,J235155.68_084900.1,TDE,581.82
189.852351,23.698645,J123924.56_234155.0,TDE,705.95
122.034352,57.627076,J080808.24_573737.4,TDE,1149.81
350.662478,22.553783,J232239.00_223313.6,TDE,90.62
155.850183,25.023018,J102324.04_250122.75,TDE,793.92
214.438436,57.912962,J141745.22_575446.67,TDE,1008.67
350.056162,17.806897,J232013.48_174824.7,TDE,364.02
180.963909,31.00222,J120351.34_310008.0,TDE,768.98
169.782036,34.120249,J111907.69_340712.8,TDE,611.94
330.812879,-2.506023,J220315.09-023021.7,TDE,1218.99
162.247818,16.868798,J104859.47_165207.5,TDE,1234.69
131.671518,56.645795,J084641.17_563844.8,TDE,1195.06
147.891199,33.181919,J095133.89_331054.9,TDE,1217.77
244.267661,-3.051317,J161704.24-030304.91,TDE,229.96
258.986492,27.206416,J171556.76_271223.1,TDE,1769.92
179.082343,8.711568,J115619.76_084241.7,TDE,1826.09
5.364082,12.821651,J002127.38_124917.84,TDE,690.96
161.543195,56.654955,J104610.36_563917.7,TDE,897.03
162.861445,3.094042,105126.75_030538.5,TDE,1114.79
7.692672,17.508146,J003046.25_173029.24,TDE,1450.16
157.930635,57.532714,J103143.35_573157.6,TDE,647.7
187.547762,29.278082,J123011.46_291641.0,TDE,881.29
147.399685,49.009639,J094935.93_490034.6,TDE,978.54
316.235187,1.250284,J210456.44_011500.95,TDE,1566.95
218.416802,18.614683,J143340.03_183652.8,TDE,1107.53
185.768361,30.949914,J122304.41_305659.6,TDE,1547.13
189.131721,44.436478,J123631.61_442611.2,TDE,515.18
344.767406,13.169386,J225904.18_131009.70,TDE,631.59
199.180461,17.308069,J131643.31_171828.91,TDE,1027.35
204.222496,32.394478,J133653.39_322340.1,TDE,442.57
134.768404,25.213298,J085904.42_251247.7,TDE,1178.49
162.680987,28.385942,J105043.44_282309.38,TDE,121.02
245.921772,28.825168,J162341.22_284930.5,TDE,94.03
43.12418,-2.377167,J025229.80-022237.84,TDE,1595.6
163.473784,2.102342,J105353.71_020608.5,TDE,1596.75
246.126113,57.17884,J162430.27_571043.82,TDE,865.04
230.520887,40.450252,J152205.01_402700.92,TDE,174.39
152.427769,34.016265,J100942.67_340058.5,TDE,628.69
350.702432,20.294421,J232248.59_201740.0,TDE,526.7
182.099722,-0.89614,J120823.93-005346.2,TDE,1677.98
153.382615,15.348919,J101331.82_152056.0,TDE,1080.53
181.478737,31.673156,J120554.89_314023.1,TDE,519.91
173.863598,38.962291,J113527.26_385744.1,TDE,1566.69
247.654584,28.626167,J163037.10_283734.1,TDE,852.12
175.051965,29.156049,J114012.47_290921.6,TDE,1211.03
336.332943,7.983356,J222519.91_075900.0,TDE,1471.86
217.51806,28.621421,J143004.33_283717.1,TDE,1312.45
243.7113,30.882321,J161450.71_305256.3,TDE,1009.31
171.604642,23.669411,J112625.11_234009.9,TDE,974.55
179.450083,1.722478,J115748.00_014320.8,TDE,1088.44
189.90513,5.505133,J123937.22_053018.4,TDE,526.42
153.870256,53.557111,J101528.86_533325.5,TDE,999.22
147.229739,18.536288,J094855.14_183210.60,TDE,1085.14
136.43512,12.656519,J090544.42_123923.38,TDE,1050.21
340.756519,2.197383,J224301.56_021150.50,TDE,1176.3
354.092985,11.115869,J233622.32_110657.1,TDE,1476.24
164.753663,1.496582,J105900.87_012947.6,TDE,146.51
162.529612,12.293187,J105007.11_121735.4,TDE,161.51
357.285066,12.040448,J234908.41_120225.6,TDE,1479.61
230.627211,1.26543,J152230.54_011555.48,TDE,1218.61
165.739802,19.835083,J110257.55_195006.2,TDE,223.9
182.626731,41.712856,121030.42_414246.3,TDE,1712.55
206.2928,32.038785,J134510.26_320219.6,TDE,287.1
24.590415,4.914153,J013821.70_045450.9,TDE,1020.77
245.47319,47.734811,J162153.57_474405.29,TDE,610.69
152.333675,37.605181,J100920.08_373618.6,TDE,1326.01
41.319993,5.044866,J024516.79_050241.4,TDE,1434.21
139.729068,26.452254,J091854.98_262707.9,TDE,915.75
165.936691,-0.850724,J110344.81-005102.7,TDE,655.81
345.27665,-3.56866,J230106.40-033407.26,TDE,71.14
19.830618,32.539502,J011919.34_323222.1,TDE,1194.68
164.758165,15.998065,105901.96_155953.0,TDE,1110.1
25.769566,28.799121,J014304.69_284756.7,TDE,1529.85
208.038258,26.610518,J135209.18_263637.8,TDE,1726.01
354.924124,1.781218,J233941.80_014652.40,TDE,1169.54
178.718632,19.521592,J115452.47_193117.70,TDE,564.54
225.754215,4.102811,J150301.01_040610.1,TDE,1186.95
172.521027,34.685813,J113005.04_344108.8,TDE,1223.29
179.7239,8.003399,J115853.74_080012.2,TDE,1070.56
149.27372,9.095914,J095705.69_090545.14,TDE,379.45
205.063539,0.000778,134015.25_000002.7,TDE,529.22
204.971518,48.41468,J133953.17_482452.8,TDE,190.85
188.342433,44.540132,J123322.18_443224.4,TDE,1542.7
55.873599,13.421959,J034329.67_132519.1,TDE,1655.0
242.105615,3.762659,J160825.34_034545.51,TDE,1166.86
201.989284,14.005829,J132757.43_140020.89,TDE,257.22
186.419305,10.711327,J122540.63_104240.7,TDE,1234.73
170.978149,58.844041,J112354.76_585038.5,TDE,1113.76
140.031768,49.192292,J092007.62_491132.2,TDE,1055.59
144.639646,44.934334,093833.52_445603.5,TDE,1243.48
235.553796,11.207458,J154212.90_111226.8,TDE,109.83
171.102912,56.156088,J112424.70_560921.87,TDE,1153.26
217.333117,44.009734,J142919.98_440034.10,TDE,168.66
173.907983,-3.843186,J113537.92-035035.6,TDE,760.3
203.983747,18.767658,J133556.10_184603.5,TDE,1555.32
144.718748,10.183932,J093852.50_101102.05,TDE,1933.5
179.375971,15.855451,J115730.23_155119.56,TDE,733.79
344.850267,11.158686,J225924.07_110931.2,TDE,419.21
327.181558,2.323559,J214843.57_021924.8,TDE,529.79
20.818639,30.287785,J012316.47_301715.9,TDE,403.38
31.807738,3.560479,J020713.84_033337.6,TDE,1462.95
344.04095,-4.446188,J225609.83-042646.30,TDE,756.1
245.757476,56.715809,J162301.79_564256.82,TDE,1127.86
185.374995,29.432426,J122129.99_292556.6,TDE,120.36
7.908941,8.969375,J003138.14_085809.6,TDE,608.82
177.919554,6.72651,J115140.69_064335.4,TDE,448.05
233.841719,12.46153,J153522.01_122741.4,TDE,175.65
65.22058,16.21337,J042052.94_161248.1,TDE,173.28
152.945838,8.386013,J101146.99_082309.7,TDE,292.93
171.079334,28.286731,J112419.04_281712.1,TDE,521.44
234.688357,28.393207,J153845.20_282335.45,TDE,1349.8
154.12688,26.663109,J101630.45_263947.1,TDE,1024.37
17.971297,31.192215,J011153.10_311131.8,TDE,1534.38
131.145504,40.476908,J084434.92_402836.8,TDE,1805.61
349.802077,8.403791,J231912.50_082413.6,TDE,816.5
187.543247,28.511382,J123010.37_283040.9,TDE,1755.76
194.997567,53.986539,J125959.41_535911.6,TDE,246.35
163.549158,-1.714984,J105411.80-014254.0,TDE,92.88
217.231074,35.471747,J142855.46_352818.2,TDE,1330.15
4.286224,14.295441,J001708.70_141743.50,TDE,68.68
186.329061,23.484163,J122518.97_232902.91,TDE,1920.27
129.683651,23.319879,J083844.07_231911.55,TDE,290.85
186.575529,41.021386,J122618.13_410116.93,TDE,890.02
148.618576,18.112624,J095428.46_180645.40,TDE,129.26
8.614448,15.185333,J003427.47_151107.14,TDE,1068.18
157.577226,24.036306,J103018.52_240210.6,TDE,97.03
325.454216,18.069881,J214149.02_180411.40,TDE,1166.24
247.909742,47.915399,J163138.34_475455.45,TDE,1066.51
353.839338,7.31191,J233521.44_071842.7,TDE,1421.03
1.880063,13.840053,J000731.22_135024.13,TDE,1398.39
145.37593,17.365223,J094130.22_172154.84,TDE,1158.47
342.098033,14.17539,J224823.53_141031.4,TDE,1260.93
161.628564,-0.501396,J104630.85-003005.1,TDE,491.8
217.113087,36.948907,J142827.15_365656.00,TDE,1433.57
169.38519,11.236594,J111732.44_111411.68,TDE,465.11
1.536181,18.622076,J000608.69_183719.3,TDE,309.35
154.318102,26.319567,101716.34_261910.4,TDE,1366.24
332.263352,5.702782,J220903.21_054210.1,TDE,399.24
22.060914,33.951963,J012814.61_335707.0,TDE,1671.96
142.983868,37.466079,J093156.13_372757.9,TDE,1689.6
138.625098,28.592516,J091430.02_283532.9,TDE,1005.3
130.956235,41.294916,J084349.50_411741.63,TDE,1067.81
206.911167,18.550763,J134738.68_183302.6,TDE,1065.57
354.768186,17.240163,J233904.37_171424.6,TDE,842.12
151.545368,49.179267,J100610.89_491045.32,TDE,82.87
137.00094,27.14097,J090800.22_270827.4,TDE,1519.53
145.365089,43.52481,J094127.62_433129.3,TDE,46.04
321.663257,4.252575,J212639.18_041509.2,TDE,1541.38
154.060244,30.764324,J101614.47_304551.5,TDE,1065.66
170.253565,18.099373,J112100.86_180557.7,TDE,1292.57
131.986967,51.76637,J084756.87_514558.9,TDE,115.34
190.567178,53.612366,124216.12_533644.5,TDE,79.01
163.608866,-1.353796,J105426.12-012113.6,TDE,1408.41
170.369485,25.014277,J112128.67_250051.3,TDE,1858.42
194.313006,39.991242,J125715.12_395928.4,TDE,1630.82
221.282133,20.381764,J144507.71_202254.3,TDE,820.05
191.027629,44.46535,J124406.63_442755.1,TDE,1372.65
225.400702,36.399688,J150136.17_362358.77,TDE,1801.55
247.186781,35.781839,J162844.83_354654.57,TDE,1103.21
190.732167,20.549125,J124255.71_203256.7,TDE,1007.58
133.510886,15.173055,J085402.61_151022.98,TDE,121.14
199.843804,20.034721,J131922.51_200204.87,TDE,761.2
166.394829,17.840516,J110534.76_175025.8,TDE,999.32
249.013513,5.688692,J163603.25_054119.17,TDE,1169.07
147.184661,54.984212,J094844.32_545903.0,TDE,53.74
192.058881,30.980063,J124814.12_305848.0,TDE,1299.99
159.154888,31.168361,J103637.18_311006.0,TDE,384.42
66.265006,-3.930664,J042503.60-035550.4,TDE,1038.49
7.015448,31.287723,J002803.71_311715.7,TDE,107.24
165.039258,21.716744,J110009.42_214300.2,TDE,134.41
348.343593,7.086675,J231322.46_070511.9,TDE,84.69
12.499389,43.048197,J004959.85_430253.4,TDE,112.69
336.061413,5.368435,J222414.74_052206.3,TDE,108.42
182.236511,23.61565,J120856.76_233656.2,TDE,768.39
166.309042,3.430462,J110514.16_032549.5,TDE,1225.93
139.345527,29.427993,J091722.92_292540.6,TDE,1471.66
142.049485,0.090515,J092811.87_000525.8,TDE,1098.67
186.462801,50.020577,J122551.06_500114.05,TDE,1509.54
197.223357,43.387823,J130853.60_432316.1,TDE,1321.85
166.27151,56.38399,J110505.17_562302.26,TDE,1330.39
162.209396,33.395334,J104850.25_332343.0,TDE,249.11
151.687084,6.811305,J100644.90_064840.65,TDE,1637.38
34.913125,4.985603,J021939.14_045908.1,TDE,1557.48
44.656294,5.383589,J025837.50_052300.8,TDE,420.57
190.82792,2.369361,J124318.70_022209.6,TDE,1714.05
4.548893,6.806862,J001811.73_064824.6,TDE,1137.74
173.094961,26.024559,J113222.79_260128.41,TDE,1677.37
322.384698,3.542971,J212932.32_033234.7,TDE,126.92
204.38969,49.397995,J133733.52_492352.8,TDE,1166.48
148.162091,32.869792,J095238.89_325211.1,TDE,1355.63
260.664703,11.882138,J172239.53_115255.67,TDE,176.33
204.310959,25.077833,J133714.62_250440.2,TDE,89.9
172.569925,59.476593,J113016.78_592835.7,TDE,1283.45
134.996697,19.798875,J085959.21_194755.86,TDE,224.76
220.933308,-1.440949,J144344.00-012627.48,TDE,1909.75
200.824985,32.786452,J132318.00_324711.2,TDE,117.08
188.087417,30.838256,J123220.98_305017.6,TDE,561.07
142.11906,11.571882,J092828.56_113418.8,TDE,829.57
139.691355,6.040614,J091845.92_060226.09,TDE,1244.29
326.822552,3.238962,J214717.41_031420.2,TDE,1605.25
243.4034,5.783841,J161336.81_054701.79,TDE,1396.06
141.916127,5.501337,J092739.86_053004.7,TDE,570.51
157.496371,32.405458,J102959.13_322419.6,TDE,899.58
148.565484,14.358068,J095415.72_142128.97,TDE,83.34
346.520983,-5.798644,J230605.04-054755.15,TDE,1195.9
337.875081,2.157882,J223130.01_020928.3,TDE,1506.43
210.383047,22.208917,J140131.93_221232.1,TDE,1183.72
190.988629,38.832109,J124357.27_384955.6,TDE,764.3
188.13717,31.465496,123232.92_312755.7,TDE,595.61
207.826599,32.932733,J135118.38_325557.8,TDE,964.42
166.835137,15.374995,J110720.43_152229.9,TDE,1489.7
183.158278,40.295048,121237.98_401742.0,TDE,205.0
170.089264,39.27256,J112021.42_391621.1,TDE,485.6
148.522512,-1.911265,095405.40-015440.6,TDE,571.09
146.203629,34.370614,J094448.87_342214.1,TDE,1658.13
13.649078,7.223892,005435.78_071325.9,TDE,1232.93
179.764284,15.17055,J115903.43_151013.99,TDE,1775.02
159.086122,15.799243,J103620.67_154757.2,TDE,788.67
117.8691427,20.3995033,SDSS J075128.57+202358.0_A,TDE,1927.15
121.0574038,20.6983271,SDSS J080413.77+204153.8_A,TDE,1068.64
122.9276805,21.9959167,SDSS J081142.56+215944.7_A,TDE,235.03
124.3815644,25.0406043,SDSS J081731.61+250225.8_A,TDE,98.14
120.357402,24.9295123,SDSS J080125.77+245546.0_A,TDE,460.7
123.9968107,27.6854567,SDSS J081559.23+274107.5_AX,TDE,811.09
120.1517922,35.6897505,SDSS J080036.38+354123.3_AR,TDE,1377.68
119.1896906,36.8183922,SDSS J075645.50+364906.0_AR,TDE,1938.57
120.6838193,41.2952394,DESI 39633099130143055_A,TDE,1752.38
124.4302009,42.5860593,SDSS J081743.21+423510.3_A,TDE,185.08
121.3143481,43.8767284,SDSS J080515.43+435235.9_A,TDE,1163.86
117.3904781,44.2893584,SDSS J074933.72+441721.5_A,TDE,861.44
124.1266954,57.5620504,SDSS J081630.41+573343.0_AX,TDE,1770.14
138.7196061,-1.1420968,SDSS J091452.66-010832.1_AR,TDE,174.24
137.5284923,-0.8750725,SDSS J091006.83-005230.2_AX,TDE,172.78
136.893908,-1.5457017,SDSS J090734.48-013244.8_A,TDE,1372.93
139.1017313,0.6655887,SDSS J091624.48+003954.8_A,TDE,1161.52
141.6220373,-0.1014938,2SLAQ J092629.23-000605.8_A,TDE,160.03
140.7064857,1.2830129,SDSS J092249.54+011659.2_A,TDE,128.03
138.7460176,1.4420561,SDSS J091459.05+012631.3_A,TDE,1715.28
139.721029,4.9795716,SDSS J091853.03+045846.5_A,TDE,1268.33
142.3298141,4.237153,SDSS J092919.16+041414.2_A,TDE,548.49
139.3778966,11.0196658,SDSS J091730.71+110110.6_A,TDE,1073.38
140.6206926,22.5426257,SDSS J092228.99+223234.1_A,TDE,1851.96
139.4789347,29.5613421,SDSS J091754.95+293339.7_AR,TDE,56.5
139.9160675,29.3292409,SDSS J091939.86+291945.1_A,TDE,1347.21
142.4083715,26.4649616,SDSS J092938.00+262753.4_A,TDE,160.65
140.4201286,29.6360301,RXS J09216+2937_ARX,TDE,1716.71
137.1538071,32.4434092,SDSS J090836.94+322636.2_A,TDE,1846.29
139.7120641,30.196887,SDSS J091850.91+301148.2_A,TDE,1779.67
138.3621641,30.0930451,SDSS J091326.94+300535.3_AX,TDE,1818.1
141.9329359,45.1794361,SDSS J092743.87+451046.2_AR,TDE,51.19
138.8618551,48.7289222,SDSS J091526.76+484345.0_AR2,TDE,1315.87
139.6977369,55.1686856,SDSS J091847.48+551007.2_A,TDE,244.31
146.9405494,-21.9300181,CTS J01.11_AR,TDE,531.64
145.2760983,3.6570307,SDSS J094106.27+033925.0_AX,TDE,230.86
143.0415069,4.0556042,SDSS J093209.95+040319.8_A,TDE,118.76
143.0365676,3.9903747,SDSS J093208.82+035925.0_A,TDE,177.59
143.3891921,3.4376267,SDSS J093333.48+032615.0_A,TDE,51.74
144.0954438,6.1038677,SDSS J093622.89+060613.6_AX,TDE,1327.71
144.3958082,10.372359,SDSS J093734.99+102220.4_A,TDE,1847.22
147.6578182,15.8643226,SDSS J095037.90+155151.6_A,TDE,197.02
149.0251658,19.5488924,SDSS J095606.06+193256.5_A,TDE,319.61
146.1064986,25.6948377,SDSS J094425.55+254141.2_A,TDE,167.29
148.1956921,26.4462322,SDSS J095246.98+262646.0_A,TDE,625.42
145.5897031,32.8643475,DESI 39632935124471471_AR,TDE,168.82
148.128116,37.5246835,DESI 39633029240457329_A,TDE,174.85
149.0159451,42.3158547,SDSS J095603.78+421857.0_AR,TDE,1945.83
149.0359913,41.7876999,SDSS J095608.64+414714.5_AR,TDE,220.25
148.2116984,42.940342,SDSS J095250.79+425624.5_A,TDE,1835.93
142.6136336,44.6196121,SDSS J093027.28+443710.0_AR,TDE,1703.47
145.7000152,44.2414847,SDSS J094248.00+441429.6_AR,TDE,1846.38
146.420105,46.3385201,SDSS J094540.88+462018.5_A,TDE,1774.05
144.0131576,46.8576864,SDSS J093603.14+465127.3_A,TDE,1751.54
144.7789217,53.8867146,SDSS J093906.97+535312.8_AR2,TDE,90.02
144.2382035,58.4646831,SDSS J093657.17+582752.8_AR,TDE,142.92
142.5025184,68.6557189,DESI 39633478739821331_AR,TDE,174.1
143.8734687,70.6681695,DESI 39633495613505670_A,TDE,1331.61
4.1268294,-9.648123,SDSS J001630.43-093853.5_A,TDE,1130.08
11.05733,-10.9551893,PGC 971727_A,TDE,193.19
0.4374631,0.3170181,SDSS J000145.00+001900.9_A,TDE,1031.29
9.267136,-1.1523615,3C 015_A2X,TDE,390.94
10.2579534,0.3256994,2SLAQ J004101.84+001932.7_A,TDE,400.48
9.9696868,1.8080991,SDSS J003952.72+014829.1_A,TDE,361.41
0.270427,16.0171064,SDSS J000104.92+160101.2_A,TDE,640.97
0.7900107,21.9602682,MARK 334_ARX,TDE,1696.36
6.2161139,28.2095881,DESI 39628441158422530_A,TDE,680.98
3.0754849,34.6832849,SDSS J001218.10+344100.0_AR,TDE,253.87
0.4848126,33.5146703,SDSS J000156.35+333053.3_A,TDE,501.8
155.8354147,1.6387596,SDSS J102320.50+013819.5_A,TDE,1037.82
156.3434796,7.7417755,PGC 1329648_A,TDE,1307.16
158.3925368,10.1380044,DESI 39628033891504101_A,TDE,778.41
158.3279671,10.6806894,SDSS J103318.74+104050.8_A,TDE,587.77
156.8070724,15.0923507,SDSS J102713.75+150532.8_A,TDE,676.79
157.1847201,23.0722396,SDSS J102844.36+230419.9_ARX,TDE,1778.3
157.5857622,25.9715695,SDSS J103020.59+255817.4_AX,TDE,1357.07
157.3482217,35.7157129,SDSS J102923.55+354256.5_AR,TDE,667.77
161.8649803,35.8022409,SDSS J104727.65+354808.1_A,TDE,100.28
161.4456211,37.2113841,UGC 5868_AR,TDE,1593.55
156.4037079,37.6589389,SDSS J102536.82+373931.4_AR2,TDE,92.45
161.0153272,43.9033852,UGC 5845_AR,TDE,363.76
156.2235122,44.197369,DESI 39633152976620838_A,TDE,1913.51
155.4081519,43.8369819,DESI 39633144244079444_A,TDE,125.27
159.348546,45.0544948,SDSS J103723.56+450316.9_A,TDE,282.15
161.9196064,46.9720075,DESI 39633199671805612_AR,TDE,192.41
155.468094,46.7543604,2MASX J10215228+4645158_AR,TDE,1898.66
159.7828236,48.8025807,SDSS J103907.88+484809.1_ARX,TDE,1939.4
155.837645,18.852886,LAMOSTJ102321.02+185110.2_AX,TDE,966.13
157.2798771,26.1631049,SDSS J102907.17+260947.1_A,TDE,590.7
159.9102145,46.1932767,SDSS J103938.48+461135.6_A,TDE,153.17
153.1155063,-27.4377217,PKS 1010-271_AR2,TDE,614.1
150.0646827,3.4804142,DESI 39627871790041085_A,TDE,80.6
150.3724619,3.2499991,DESI 39627865762827538_A,TDE,150.19
151.6055846,9.2647665,SDSS J100625.39+091554.3_AR,TDE,140.64
150.1411639,10.7899689,SDSS J100033.88+104723.7_AR,TDE,1228.1
154.6987079,8.8012274,SDSS J101847.69+084804.1_A,TDE,219.41
150.8181765,21.0961647,SDSS J100316.36+210545.9_AR,TDE,996.6
151.8217426,21.0088096,CGCG 123-19_A,TDE,155.42
153.7080903,27.5141755,SDSS J101449.90+273050.3_AX,TDE,1192.31
152.2923117,29.9040299,SDSS J100910.11+295414.2_A,TDE,633.17
149.4450589,30.5067432,SDSS J095746.83+303024.2_AR,TDE,1542.02
152.1095805,34.7545705,SDSS J100826.27+344516.2_A,TDE,444.99
150.548816,43.3986346,SDSS J100211.68+432355.4_AR,TDE,1351.06
154.7518599,37.8779836,PGC 2111896_ARX,TDE,55.34
154.7182636,39.2072725,PGC 2145437_AR,TDE,1106.6
151.552777,46.4785767,SDSS J100612.64+462842.9_AR,TDE,1153.83
154.8968596,48.5407509,SDSS J101935.23+483226.5_ARX,TDE,1081.0
154.4209298,51.0773302,SDSS J101741.02+510438.4_A,TDE,507.94
152.6947617,52.7512809,SDSS J101046.74+524504.5_AX,TDE,1049.86
152.9706574,54.7018545,SDSS J101152.98+544206.4_AR,TDE,1286.96
150.9801594,54.7153024,MCG 9-17-016_AR,TDE,115.66
25.7711322,-26.288863,DUKST 477-17_A,TDE,196.59
30.9750441,-9.4146333,SDSS J020354.01-092452.6_AX,TDE,1675.98
22.086829,-3.4514566,SDSS J012820.83-032705.4_A,TDE,1556.26
25.8316313,-0.0043652,SDSS J014319.59-000015.7_AX,TDE,1749.0
23.4680687,0.0113559,SDSS J013352.36+000040.9_AX,TDE,1040.72
31.5035845,-5.1545556,SDSS J020600.83-050916.2_AX,TDE,1720.14
29.1586125,-4.0000286,SDSS J015638.06-040000.4_A,TDE,1626.2
30.1166369,-2.3555387,SDSS J020028.02-022119.7_A,TDE,1648.29
26.9616522,0.8621996,SDSS J014750.84+005143.2_A,TDE,1910.32
28.5684059,4.064412,SDSS J015416.41+040351.8_A,TDE,1044.6
26.9626402,3.1417114,SDSS J014751.00+030830.3_AR,TDE,1721.73
27.3588634,7.7198461,LAMOSTJ014926.13+074311.1_A,TDE,1591.43
25.9699341,6.8455112,SDSS J014352.80+065043.1_A,TDE,150.98
26.1947623,12.9527718,SDSS J014446.74+125710.2_A,TDE,1938.29
27.3479267,10.1580617,SDSS J014923.49+100928.9_A,TDE,425.44
27.2044997,9.9686414,SDSS J014849.09+095806.7_A,TDE,115.76
28.2349016,24.0297329,SDSS J015256.38+240147.1_A,TDE,235.48
24.9217168,30.4046729,SDSS J013941.16+302416.2_A,TDE,962.01
179.0373833,-0.9827561,DESI 39627763572802313_A,TDE,475.38
180.2824395,-0.5290093,2QZ J120107.7-003145_A,TDE,1011.04
175.6750454,-0.2259405,DESI 39627781633477270_A,TDE,738.53
180.8872469,2.4929742,UM 472_ARX,TDE,1373.24
178.9910654,3.7021144,SDSS J115557.88+034207.8_A,TDE,1219.06
178.3257618,3.6353289,SDSS J115318.04+033804.9_AR,TDE,94.33
178.0933468,7.1439528,SDSS J115222.41+070838.3_ARX,TDE,1541.59
177.0521756,9.6166635,SDSS J114812.52+093659.7_A,TDE,167.76
181.0968719,12.2984328,SDSS J120423.23+121755.0_A,TDE,1039.2
179.9133708,16.4404485,SDSS J115939.18+162623.6_A,TDE,1926.91
177.3556614,22.4034236,SDSS J114925.42+222413.0_A,TDE,947.76
181.2791531,23.459632,SDSS J120506.96+232735.1_A,TDE,1078.49
179.916854,29.6509164,SDSS J115939.98+293903.0_A,TDE,1584.54
176.8422526,35.0187858,CGCG 186-48_AR2X,TDE,120.36
181.5476932,35.0904677,SDSS J120611.42+350525.6_AR,TDE,89.86
180.3460077,36.4827113,SDSS J120123.06+362857.4_AR,TDE,1639.37
177.183141,38.0269475,SDSS J114843.92+380136.7_A,TDE,698.44
181.0886952,54.728609,DESI 39633318395775105_A,TDE,1102.55
176.1677118,55.7666771,SDSS J114440.26+554559.8_AR,TDE,1190.69
179.6861764,59.171444,SDSS J115844.70+591016.8_AR,TDE,750.86
181.7054307,65.9172577,SDSS J120649.26+655502.7_AR,TDE,1578.5
186.6736309,9.5000365,SDSS J122641.73+093000.6_AX,TDE,140.02
188.0353171,14.5847102,SDSS J123208.40+143504.5_AX,TDE,1002.45
183.4010841,21.0400411,SDSS J121336.27+210223.8_A,TDE,146.46
187.1994248,18.5492832,SDSS J122847.84+183257.2_A,TDE,1377.35
183.4767734,26.0022991,PGC 1758723_AX,TDE,1109.62
183.293458,32.0852334,SDSS J121310.41+320506.7_AR,TDE,1743.15
182.9136063,41.3089742,SDSS J121139.27+411832.1_ARX,TDE,1495.53
186.5477114,44.2101434,DESI 39633153341524534_A,TDE,127.65
182.4361607,46.9756881,SDSS J120944.66+465831.6_AR,TDE,1147.36
187.9211005,54.049205,DESI 39633307868072668_AR,TDE,1042.29
186.2762072,62.6294217,SDSS J122506.35+623745.9_A,TDE,1305.18
47.065529,-24.6725372,ESO 480-35_AR,TDE,1165.25
50.150702,-13.7850101,IRAS 03182-13576_AR,TDE,218.01
40.5980338,-9.3622648,NGC 1064_AR,TDE,159.81
42.0584181,-7.7759505,SDSS J024814.03-074633.2_A,TDE,1675.3
38.2054128,-8.8991387,SDSS J023249.30-085356.9_AR,TDE,109.3
33.3608447,0.0093233,SDSS J021326.59+000033.4_A,TDE,1384.65
37.4026138,-3.4225054,DESI 39627700813434979_A,TDE,1607.43
35.357839,-4.2327081,XLSS J022126.03-041400.3_A,TDE,1893.06
44.5212814,0.0657855,SDSS J025805.08+000356.5_A,TDE,347.3
41.9015835,0.1420097,OzDES-DR2_03768_A,TDE,1774.15
40.4348488,1.0957984,NPM 1G+00.0107_A,TDE,154.21
46.1720375,1.1812232,SDSS J030441.29+011052.3_A,TDE,582.61
36.6756503,24.7995755,NPM 1G+24.0073_AR,TDE,325.18
50.0264525,40.3663786,PGC 2164743_A,TDE,1567.63
49.9506721,41.5117453,NGC 1275_ARX,TDE,1168.65
48.2582384,41.3337257,PGC 3096766_ARX,TDE,1009.47
37.3516807,84.0209007,MCG 14-02-009_A,TDE,896.89
35.0009472,-4.6632298,SDSS J022000.22-043947.4_AX,TDE,955.26
35.1295388,-2.6646716,SDSS J022031.09-023952.7_AX,TDE,260.71
18.4031177,-10.5793514,MCG -2-04-013_AR,TDE,248.33
17.7471146,0.4335873,NPM 1G+00.0041_AX,TDE,262.87
16.3103674,0.3344607,SDSS J010514.46+002003.9_A,TDE,274.96
19.7923233,0.1622402,SDSS J011910.16+000944.1_AX,TDE,966.72
19.9811235,-0.1374442,SDSS J011955.44-000814.9_AX,TDE,1651.55
12.5895603,7.5958156,SDSS J005021.51+073544.7_A,TDE,1266.7
21.8170828,5.5750109,SDSS J012716.13+053429.7_A,TDE,562.41
17.2847387,8.0918983,SDSS J010908.36+080531.1_A,TDE,1568.08
16.6885842,6.6337897,UM 85_ARX,TDE,324.31
13.3724486,12.0739952,SDSS J005329.39+120426.2_A,TDE,1498.51
20.2078781,9.683017,SDSS J012049.85+094058.4_A,TDE,1639.16
12.3854875,19.3257231,SDSS J004932.49+191932.8_AR,TDE,1825.55
